system:index,ALAND,AWATER,COMID,DIVISION,EVENTDATE,EventType,FEATURECLA,FEATURECOM,FEATUREDET,FLComID,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,MTFCC,Measure,NAME,Offset,REACHCODE,REACHRESOL,REACHSMDAT,REGION,SOURCE_DAT,SOURCE_FEA,SOURCE_ORI,STATEFP,STATENS,STUSPS,distance,imp_nlcd_2011,.geo
0000000000000000025a,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06462500,16039404,A,31,+41.5433014,-099.8118616,00,G4000,11.27509,Nebraska,0.0,10150004000219,Medium,,2,,06462500,"USGS, Water Resources Division",31,01779792,NE,0.0,0.10673465579748154,"{""type"":""Point"",""coordinates"":[-99.86431489816937,42.753896572307056]}"
0000000000000000025b,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06453500,11673232,A,31,+41.5433014,-099.8118616,00,G4000,17.47104,Nebraska,0.0,10150001000030,Medium,,2,,06453500,"USGS, Water Resources Division",31,01779792,NE,0.0,0.35692816972732544,"{""type"":""Point"",""coordinates"":[-98.84107606123304,42.942391692037866]}"
0000000000000000025c,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06466400,11760272,A,31,+41.5433014,-099.8118616,00,G4000,52.81799,Nebraska,0.0,10170101001881,Medium,,2,,06466400,"USGS, Water Resources Division",31,01779792,NE,0.0,0.4895780086517334,"{""type"":""Point"",""coordinates"":[-97.87781659256662,42.61653396435601]}"
0000000000000000025d,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06463720,16035106,A,31,+41.5433014,-099.8118616,00,G4000,76.05009,Nebraska,0.0,10150004001047,Medium,,2,,06463720,"USGS, Water Resources Division",31,01779792,NE,30.0,0.6529002636671066,"{""type"":""Polygon"",""coordinates"":[[[-99.33926020822717,42.78005403981612],[-99.33944817287438,42.78003611692107],[-99.33962365844887,42.77998353814694],[-99.33977501443032,42.77989979422213],[-99.3398921923754,42.779790444925354],[-99.33996741304576,42.779662749948784],[-99.33999568284335,42.7795251869054],[-99.33997512527276,42.77938688848734],[-99.33990710543995,42.779257036147655],[-99.33979613934302,42.779144250560414],[-99.33964959399829,42.779056019324244],[-99.3394771983259,42.778998199897984],[-99.33929039727406,42.77897463076052],[-99.33910159205618,42.77898687660161],[-99.33892331692662,42.77903412445399],[-99.33876740712756,42.77911323766009],[-99.33864421322458,42.77921896409166],[-99.33856191397354,42.779344284804104],[-99.33852597332908,42.77948087998622],[-99.33853877764696,42.77961968127924],[-99.33859947717903,42.779751473803785],[-99.33870404240456,42.779867507929474],[-99.33884553147932,42.77996008017185],[-99.33901455106432,42.7800230446462],[-99.3391998799487,42.78005222111646],[-99.33926020822717,42.78005403981612]]]}"
0000000000000000025e,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06478515,940170461,A,31,+41.5433014,-099.8118616,00,G4000,81.51687,Nebraska,0.0,10170101002603,Medium,,2,,06478515,"USGS, Water Resources Division",31,01779792,NE,30.0,0.24399009346961975,"{""type"":""Polygon"",""coordinates"":[[[-97.22322947612285,42.83969897550688],[-97.22341762211367,42.8396810526115],[-97.22359327699162,42.839628473836505],[-97.22374477899582,42.839544729910465],[-97.22386206998839,42.83943538061247],[-97.22393736322609,42.83930768563499],[-97.22396566029391,42.839170122591234],[-97.2239450828869,42.839031824173446],[-97.22387699742889,42.8389019718346],[-97.22376592427553,42.838789186248555],[-97.22361923755075,42.83870095501361],[-97.2234466755606,42.838643135588306],[-97.2232596942943,42.838619566451264],[-97.22307070692855,42.83863181229213],[-97.22289225980938,42.83867906014371],[-97.2227361995964,42.83875817334864],[-97.22261288684065,42.83886389977896],[-97.22253050818864,42.83898922049042],[-97.22249453286702,42.83912581567207],[-97.22250734953455,42.83926461696526],[-97.22256810762421,42.83939640949056],[-97.22267277372848,42.83951244361741],[-97.22281439930627,42.83960501586103],[-97.2229835819562,42.839667980336394],[-97.22316908964112,42.83969715680718],[-97.22322947612285,42.83969897550688]]]}"
0000000000000000025f,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06463500,16039510,A,31,+41.5433014,-099.8118616,00,G4000,27.99325,Nebraska,0.0,10150004000256,Medium,,2,,06463500,"USGS, Water Resources Division",31,01779792,NE,0.0,0.31283921003341675,"{""type"":""Point"",""coordinates"":[-99.67957880062616,42.69014480454609]}"
00000000000000000260,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06463080,16039170,A,31,+41.5433014,-099.8118616,00,G4000,70.76425,Nebraska,0.0,10150004000282,Medium,,2,,06463080,"USGS, Water Resources Division",31,01779792,NE,30.0,0.1846591979265213,"{""type"":""Polygon"",""coordinates"":[[[-99.68002916983255,42.63265845449486],[-99.68021668870607,42.6326405316006],[-99.68039175810358,42.63258795282864],[-99.68054275513602,42.6325042089068],[-99.68065965519098,42.63239485961302],[-99.68073469747831,42.63226716463873],[-99.68076290024102,42.632129601596255],[-99.68074239143174,42.63199130317752],[-99.68067453291687,42.631861450835764],[-99.68056382998309,42.63174866524559],[-99.68041763217475,42.63166043400637],[-99.68024564534,42.631602614577766],[-99.68005928728628,42.63157904543928],[-99.67987092981913,42.63159129128091],[-99.6796930774696,42.631638539135274],[-99.6795375374138,42.63171765234427],[-99.67941463567131,42.6318233787789],[-99.67933253160142,42.63194869949377],[-99.67929667619944,42.63208529467703],[-99.67930945015972,42.63222409596964],[-99.67937000574715,42.63235588849229],[-99.67947432299542,42.632471922615146],[-99.67961547652229,42.63256449485443],[-99.67978409526572,42.63262745932629],[-99.67996898462764,42.63265663579528],[-99.68002916983255,42.63265845449486]]]}"
00000000000000000261,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06461500,16031404,A,31,+41.5433014,-099.8118616,00,G4000,5.006,Nebraska,0.0,10150004000076,Medium,,2,,06461500,"USGS, Water Resources Division",31,01779792,NE,0.0,0.20627546310424805,"{""type"":""Point"",""coordinates"":[-100.36244553595084,42.90189859537161]}"
00000000000000000262,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06465310,11645811,A,31,+41.5433014,-099.8118616,00,G4000,33.79288,Nebraska,0.0,10150007000092,Medium,,2,,06465310,"USGS, Water Resources Division",31,01779792,NE,0.0,0.22047828137874603,"{""type"":""Point"",""coordinates"":[-98.57383321689791,42.76357282159301]}"
00000000000000000263,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06462000,16032138,A,31,+41.5433014,-099.8118616,00,G4000,62.07625,Nebraska,0.0,10150004001025,Medium,,2,,06462000,"USGS, Water Resources Division",31,01779792,NE,0.0,0.2038329690694809,"{""type"":""Point"",""coordinates"":[-100.03518319143635,42.787112416054086]}"
00000000000000000264,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06465500,11645823,A,31,+41.5433014,-099.8118616,00,G4000,36.58533,Nebraska,0.0,10150007000008,Medium,,2,,06465500,"USGS, Water Resources Division",31,01779792,NE,0.0,0.1985773891210556,"{""type"":""Point"",""coordinates"":[-98.22366447027187,42.740465759934104]}"
00000000000000000265,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06464900,11661120,A,31,+41.5433014,-099.8118616,00,G4000,6.65918,Nebraska,0.0,10150006000006,Medium,,2,,06464900,"USGS, Water Resources Division",31,01779792,NE,0.0,0.2196023315191269,"{""type"":""Point"",""coordinates"":[-99.09724249855141,42.91581544975938]}"
00000000000000000266,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06453600,11673186,A,31,+41.5433014,-099.8118616,00,G4000,49.38149,Nebraska,0.0,10150001000002,Medium,,2,,06453600,"USGS, Water Resources Division",31,01779792,NE,30.0,0.35687652230262756,"{""type"":""Polygon"",""coordinates"":[[[-98.17619733955794,42.81145502943442],[-98.17638539960726,42.811437106539195],[-98.17656097424974,42.811384527764616],[-98.17671240705154,42.81130078383916],[-98.17682964446917,42.81119143454173],[-98.17690490331613,42.8110637395647],[-98.17693318746018,42.8109261765211],[-98.17691261945393,42.81078787810319],[-98.1768445650967,42.81065802576395],[-98.176733542679,42.81054524017733],[-98.17658692295637,42.81045700894181],[-98.17641443978674,42.81039918951604],[-98.17622754392681,42.810375620378814],[-98.17603864288371,42.810387866219784],[-98.17586027727303,42.810435114071744],[-98.17570428834347,42.81051422727723],[-98.17558103191386,42.81061995370815],[-98.17549869089116,42.810745274420064],[-98.17546273200358,42.81088186960193],[-98.17547554281843,42.81102067089505],[-98.17553627315677,42.81115246341999],[-98.17564089145307,42.811268497546294],[-98.17578245234,42.811361069789314],[-98.17595155771099,42.8114240342642],[-98.17613698065959,42.81145321073474],[-98.17619733955794,42.81145502943442]]]}"
00000000000000000267,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06466500,11761348,A,31,+41.5433014,-099.8118616,00,G4000,70.56027,Nebraska,0.0,10170101000475,Medium,,2,,06466500,"USGS, Water Resources Division",31,01779792,NE,0.0,0.4126608669757843,"{""type"":""Point"",""coordinates"":[-97.9462548755349,42.75710266596448]}"
00000000000000000268,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06453550,11673246,A,31,+41.5433014,-099.8118616,00,G4000,12.22284,Nebraska,0.0,10150001000017,Medium,,2,,06453550,"USGS, Water Resources Division",31,01779792,NE,30.0,0.3792927414178848,"{""type"":""Polygon"",""coordinates"":[[[-98.47541193844627,42.8277262891784],[-98.47560004799108,42.8277083662831],[-98.47577566884283,42.82765578750827],[-98.47592714149972,42.82757204358248],[-98.47604440977229,42.827462694284726],[-98.47611968842558,42.82733499930743],[-98.47614798001268,42.82719743626375],[-98.47612740659235,42.8270591378459],[-98.47605933432354,42.826929285506885],[-98.47594828268612,42.82681649992061],[-98.47580162437556,42.82672826868542],[-98.47562909581157,42.826670449259915],[-98.47544215076434,42.826646880122794],[-98.47525320000624,42.826659125963694],[-98.47507478745312,42.82670637381544],[-98.47491875746996,42.8267854870206],[-98.47479546860096,42.826891213451184],[-98.47471310590677,42.82701653416284],[-98.47467713755448,42.82715312934457],[-98.47468995174,42.827291930637735],[-98.47475069806092,42.827423723162894],[-98.4748553438908,42.82753975728951],[-98.47499694203455,42.82763232953287],[-98.47516609191207,42.82769529400803],[-98.47535156366209,42.82772447047872],[-98.47541193844627,42.8277262891784]]]}"
00000000000000000269,198957965731,1370523694,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06465680,11645515,A,31,+41.5433014,-099.8118616,00,G4000,56.67194,Nebraska,0.0,10150007000139,Medium,,2,,06465680,"USGS, Water Resources Division",31,01779792,NE,30.0,0.1848924532532692,"{""type"":""Polygon"",""coordinates"":[[[-98.13431746246398,42.59791759818756],[-98.1345048767576,42.59789967529349],[-98.13467984851876,42.597847096522045],[-98.13483076134068,42.59776335260089],[-98.13494759620176,42.59765400330784],[-98.13502259663991,42.59752630833406],[-98.13505078367601,42.597388745291795],[-98.13503028630628,42.597250446872906],[-98.1349624656371,42.59712059453067],[-98.13485182444218,42.5970078089398],[-98.13470570816693,42.59691957769987],[-98.13453381724672,42.59686175827071],[-98.13434756312172,42.59683818913199],[-98.13415931069825,42.59685043497374],[-98.1339815575342,42.59689768282857],[-98.13382610422128,42.59697679603825],[-98.13370327102055,42.59708252247359],[-98.13362121274075,42.59720784318903],[-98.1335853773369,42.597344438372566],[-98.13359814417518,42.59748323966508],[-98.13365866599277,42.59761503218729],[-98.13376292506481,42.59773106630947],[-98.13390399987114,42.597823638548036],[-98.13407252457593,42.59788660301929],[-98.13425731082455,42.597915779488],[-98.13431746246398,42.59791759818756]]]}"
0000000000000000026a,198957965731,1370523694,0,4,1428390000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06805500,17416032,A,31,+41.5433014,-099.8118616,00,G4000,94.54943,Nebraska,0.0,10200202000724,Medium,,2,,06805500,"USGS, Water Resources Division",31,01779792,NE,0.0,0.8298167586326599,"{""type"":""Point"",""coordinates"":[-96.15694693671759,41.01362090867959]}"
00000000000000006660,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=05299700,4112768,A,46,+44.4467957,-100.2381762,00,G4000,64.65301,South Dakota,0.0,07020003000088,Medium,,2,,05299700,"USGS, Water Resources Division",46,01785534,SD,0.0,0.17338401079177856,"{""type"":""Point"",""coordinates"":[-96.45805219445259,44.73930685725003]}"
00000000000000006661,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=05289985,4083844,A,46,+44.4467957,-100.2381762,00,G4000,40.39625,South Dakota,0.0,07020001000074,Medium,,2,,05289985,"USGS, Water Resources Division",46,01785534,SD,42.42640687119285,0.2477913647890091,"{""type"":""Polygon"",""coordinates"":[[[-96.95844359646819,45.48797727359355],[-96.95866019333901,45.487959337781184],[-96.95886486879124,45.4879065175256],[-96.95904635762108,45.48782172003181],[-96.95919467091935,45.487709612502],[-96.9593016458732,45.48757636523428],[-96.95936139502318,45.48742931199197],[-96.95937063025045,45.48727654634268],[-96.95932884367282,45.48712647618958],[-96.95923833550955,45.48698736101598],[-96.95910408740062,45.486866857312805],[-96.95893348817012,45.48677159720526],[-96.95873592714008,45.48670682346498],[-96.95852227738217,45.486676100989335],[-96.95830429734384,45.48668112062095],[-96.95809398376994,45.48672160609948],[-96.95790291151572,45.486795329264396],[-96.95774159656771,45.48689823267237],[-96.95761891731375,45.48702465288398],[-96.95754162590393,45.48716763213649],[-96.95751397659451,45.48731930125528],[-96.9575374915369,45.48747131273569],[-96.95761087691623,45.4876153001639],[-96.95773009407408,45.48774333869285],[-96.95788858171926,45.487848381228346],[-96.95807761701157,45.487924646314106],[-96.95828679565305,45.48796793636154],[-96.95844359646819,45.48797727359355]]]}"
00000000000000006662,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=05290500,4084204,A,46,+44.4467957,-100.2381762,00,G4000,14.17744,South Dakota,0.0,07020001000096,Medium,,2,,05290500,"USGS, Water Resources Division",46,01785534,SD,30.0,0.43783992528915405,"{""type"":""Polygon"",""coordinates"":[[[-96.7673176071154,45.36880299279574],[-96.76751397970105,45.36878506988615],[-96.76769731497598,45.36873249107217],[-96.7678554412542,45.36864874709261],[-96.76797786060727,45.36853939774049],[-96.76805644583644,45.368411702722454],[-96.76808598000571,45.368274139662276],[-96.76806450272325,45.368135841256496],[-96.76799344019842,45.36800598895495],[-96.76787751046436,45.36789320342176],[-96.7677244100821,45.36780497224142],[-96.7675443031445,45.3677471528582],[-96.76734914651212,45.36772358373976],[-96.76715189607279,45.36773582957086],[-96.76696564670466,45.367783077386875],[-96.76680276301546,45.36786219053971],[-96.76667405854339,45.36796791691503],[-96.76658807789198,45.368093237582926],[-96.76655052944855,45.36822983274384],[-96.76656390635134,45.36836863404455],[-96.76662732088438,45.368500426603624],[-96.76673656331747,45.36861646078172],[-96.76688438130974,45.36870903308065],[-96.76706096134713,45.36877199760096],[-96.76725458026166,45.36880117409458],[-96.7673176071154,45.36880299279574]]]}"
00000000000000006663,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=05291000,4085588,A,46,+44.4467957,-100.2381762,00,G4000,57.9519,South Dakota,0.0,07020001000083,Medium,,2,,05291000,"USGS, Water Resources Division",46,01785534,SD,30.0,0.5338852405548096,"{""type"":""Polygon"",""coordinates"":[[[-96.48673313242834,45.29186566321955],[-96.48692923844591,45.29184774031041],[-96.48711232485134,45.29179516149768],[-96.48727023648186,45.291711417519814],[-96.48739248965968,45.29160206816941],[-96.48747096821786,45.29147437315267],[-96.48750046230118,45.291336810093],[-96.48747901417767,45.29119851168684],[-96.48740804811939,45.29106865938411],[-96.48729227575413,45.29095587384925],[-96.48713938319484,45.29086764266717],[-96.48695952073763,45.29080982328262],[-96.48676462901314,45.29078625416359],[-96.48656764632375,45.290798499995006],[-96.48638164977336,45.29084574781214],[-96.48621898718659,45.290924860966626],[-96.48609045742339,45.29103058734369],[-96.48600459348835,45.29115590801297],[-96.48596709601918,45.29129250317454],[-96.48598045476865,45.291431304475005],[-96.4860437832245,45.29156309703301],[-96.48615287736995,45.29167913120949],[-96.48630049470816,45.29177170350666],[-96.48647683504649,45.291834668025544],[-96.48667019113114,45.291863844518446],[-96.48673313242834,45.29186566321955]]]}"
00000000000000006664,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=05290000,4073636,A,46,+44.4467957,-100.2381762,00,G4000,45.20195,South Dakota,0.0,07020001000043,Medium,,2,,05290000,"USGS, Water Resources Division",46,01785534,SD,30.0,0.4621242880821228,"{""type"":""Polygon"",""coordinates"":[[[-96.87246320995565,45.60203627339637],[-96.87266039726106,45.602018350485395],[-96.87284449316302,45.60196577166766],[-96.87300327547516,45.60188202768291],[-96.87312620271446,45.601772678325574],[-96.8732051139652,45.60164498330361],[-96.87323477065026,45.60150742024184],[-96.87321320424844,45.601369121837216],[-96.87314184689006,45.601239269539285],[-96.87302543618526,45.60112648401121],[-96.8728717006276,45.60103825283614],[-96.87269084647767,45.60098043345699],[-96.87249488019962,45.600956864340354],[-96.87229681142858,45.60096911017051],[-96.87210978936633,45.60101635798308],[-96.87194622991547,45.601095471130876],[-96.87181699147565,45.60120119750087],[-96.87173065410063,45.60132651816457],[-96.87169294986303,45.60146311332347],[-96.87170638224826,45.60160191462491],[-96.87177005986145,45.60173370718725],[-96.87187975551034,45.601849741370295],[-96.87202818676734,45.60194231367458],[-96.87220549940393,45.60200527819924],[-96.87239992161302,45.602034454695065],[-96.87246320995565,45.60203627339637]]]}"
00000000000000006665,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=05051650,6680446,A,46,+44.4467957,-100.2381762,00,G4000,34.38486,South Dakota,0.0,09020105000346,Medium,,2,,05051650,"USGS, Water Resources Division",46,01785534,SD,30.0,0.1243964321911335,"{""type"":""Polygon"",""coordinates"":[[[-97.36005699194784,45.89422332902473],[-97.36025521415436,45.89420540611202],[-97.36044027624598,45.89415282728951],[-97.36059989188792,45.894069083298234],[-97.36072346427173,45.893959733934274],[-97.36080278965261,45.893832038907355],[-97.36083260196376,45.893694475843574],[-97.36081092235764,45.893556177440416],[-97.36073919048567,45.89342632514704],[-97.3606221688258,45.89331353962542],[-97.36046762643404,45.89322530845704],[-97.36028582313467,45.89316748908304],[-97.36008882840106,45.89314391996867],[-97.35988972014091,45.893156165797635],[-97.35970171656092,45.89320341360585],[-97.35953729872108,45.893282526747285],[-97.35940738200657,45.89338825311056],[-97.35932059150187,45.89351357376892],[-97.359282689366,45.8936501689253],[-97.35929619222797,45.89378897022765],[-97.35936020401967,45.893920762794124],[-97.35947047536774,45.894036796983436],[-97.35961968562677,45.894129369294475],[-97.35979792885053,45.89419233382463],[-97.35999337144784,45.89422151032324],[-97.36005699194784,45.89422332902473]]]}"
00000000000000006666,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06449300,20182199,A,46,+44.4467957,-100.2381762,00,G4000,19.3528,South Dakota,0.0,10140203000195,Medium,,2,,06449300,"USGS, Water Resources Division",46,01785534,SD,0.0,0.29300710558891296,"{""type"":""Point"",""coordinates"":[-100.91774184923753,43.26342913148107]}"
00000000000000006667,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=430724101010200,20179765,A,46,+44.4467957,-100.2381762,00,G4000,9.14928,South Dakota,0.0,10140203001161,Medium,,2,,430724101010200,"USGS, Water Resources Division",46,01785534,SD,0.0,0.06316803395748138,"{""type"":""Point"",""coordinates"":[-101.01812513215272,43.12358280424318]}"
00000000000000006668,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06394600,9389681,A,46,+44.4467957,-100.2381762,00,G4000,91.06636,South Dakota,0.0,10120107000024,Medium,,2,,06394600,"USGS, Water Resources Division",46,01785534,SD,0.0,0.14175021648406982,"{""type"":""Point"",""coordinates"":[-103.83532720940612,43.715399155156526]}"
00000000000000006669,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06429000,5453298,A,46,+44.4467957,-100.2381762,00,G4000,62.5273,South Dakota,0.0,10120202000667,Medium,,2,,06429000,"USGS, Water Resources Division",46,01785534,SD,0.0,0.3404734432697296,"{""type"":""Point"",""coordinates"":[-103.85644551199525,44.676397859588036]}"
0000000000000000666a,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06448000,20179865,A,46,+44.4467957,-100.2381762,00,G4000,44.52967,South Dakota,0.0,10140203000288,Medium,,2,,06448000,"USGS, Water Resources Division",46,01785534,SD,0.0,0.2558797001838684,"{""type"":""Point"",""coordinates"":[-101.60322161777955,43.08714303043449]}"
0000000000000000666b,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06400870,9556965,A,46,+44.4467957,-100.2381762,00,G4000,50.51268,South Dakota,0.0,10120106000386,Medium,,2,,06400870,"USGS, Water Resources Division",46,01785534,SD,0.0,0.11926189064979553,"{""type"":""Point"",""coordinates"":[-103.22896527085538,43.11566344077228]}"
0000000000000000666c,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06442500,11530755,A,46,+44.4467957,-100.2381762,00,G4000,91.07146,South Dakota,0.0,10140104000051,Medium,,2,,06442500,"USGS, Water Resources Division",46,01785534,SD,0.0,0.4770543575286865,"{""type"":""Point"",""coordinates"":[-99.87590856090834,43.904643403864526]}"
0000000000000000666d,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06449392,20182247,A,46,+44.4467957,-100.2381762,00,G4000,97.52187,South Dakota,0.0,10140203000302,Medium,,2,,06449392,"USGS, Water Resources Division",46,01785534,SD,0.0,0.3701786994934082,"{""type"":""Point"",""coordinates"":[-100.84986987210301,43.22991452796344]}"
0000000000000000666e,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06430770,5481961,A,46,+44.4467957,-100.2381762,00,G4000,95.75725,South Dakota,0.0,10120203000222,Medium,,2,,06430770,"USGS, Water Resources Division",46,01785534,SD,0.0,0.12081105262041092,"{""type"":""Point"",""coordinates"":[-103.86823091607947,44.29919358327514]}"
0000000000000000666f,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06358000,14492428,A,46,+44.4467957,-100.2381762,00,G4000,77.79964,South Dakota,0.0,10130102004958,Medium,,2,,06358000,"USGS, Water Resources Division",46,01785534,SD,0.0,0.15714237093925476,"{""type"":""Point"",""coordinates"":[-100.63897668778033,45.66069982612592]}"
00000000000000006670,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06447500,20179529,A,46,+44.4467957,-100.2381762,00,G4000,86.56143,South Dakota,0.0,10140203000233,Medium,,2,,06447500,"USGS, Water Resources Division",46,01785534,SD,0.0,0.49246227741241455,"{""type"":""Point"",""coordinates"":[-101.63284788517863,43.166769197945726]}"
00000000000000006671,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06403810,14395976,A,46,+44.4467957,-100.2381762,00,G4000,82.31831,South Dakota,0.0,10120109000148,Medium,,2,,06403810,"USGS, Water Resources Division",46,01785534,SD,30.0,0.6693064868450165,"{""type"":""Polygon"",""coordinates"":[[[-103.4632508993045,43.90569167334171],[-103.46344238178544,43.90567375044049],[-103.4636211516302,43.905621171649464],[-103.46377534026578,43.905537427701425],[-103.46389471118691,43.90542807838118],[-103.4639713395704,43.90530038338703],[-103.46400013837481,43.905162820336514],[-103.46397919600267,43.90502452192367],[-103.4639099031251,43.904894669600154],[-103.46379686027036,43.90478188403584],[-103.46364757233437,43.90469365282335],[-103.46347195031115,43.904635833415334],[-103.46328165333033,43.90461226428595],[-103.46308931467819,43.9046245101228],[-103.46290770317111,43.904671757959754],[-103.46274887553508,43.90475087114327],[-103.4626233760409,43.90485659755098],[-103.46253953651296,43.90498191824453],[-103.46250292317514,43.90511851341765],[-103.46251596706011,43.905257314713936],[-103.46257780253406,43.90538910725312],[-103.46268432467743,43.90550514140104],[-103.46282846173584,43.9055977136674],[-103.46300064457145,43.90566067816123],[-103.46318944195743,43.90568985464141],[-103.4632508993045,43.90569167334171]]]}"
00000000000000006672,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06449100,20180511,A,46,+44.4467957,-100.2381762,00,G4000,97.62157,South Dakota,0.0,10140203001581,Medium,,2,,06449100,"USGS, Water Resources Division",46,01785534,SD,30.0,0.3601889908313751,"{""type"":""Polygon"",""coordinates"":[[[-101.23038280139778,43.101524012061475],[-101.23057175002454,43.10150608916469],[-101.23074815424815,43.101453510385795],[-101.23090030255636,43.10136976645443],[-101.23101809390278,43.101260417151046],[-101.23109370832721,43.101132722169524],[-101.23112212609436,43.100995159124125],[-101.23110146089033,43.10085686070753],[-101.23103308497194,43.10072700837241],[-101.23092153798136,43.10061422279163],[-101.23077422550142,43.10052599156212],[-101.23060092738054,43.10046817214101],[-101.23041314847598,43.10044460300583],[-101.2302233549147,43.10045684884572],[-101.23004414656084,43.10050409669375],[-101.22988742060828,43.10058320989349],[-101.22976358180424,43.100688936318335],[-101.2296808517196,43.100814257025455],[-101.22964472291497,43.10095085220503],[-101.22965759424271,43.10108965349897],[-101.22971861151122,43.101221446027644],[-101.22982372410982,43.1013374801596],[-101.22996595385688,43.10143005240873],[-101.23013585824037,43.10149301688856],[-101.23032215730551,43.10152219336163],[-101.23038280139778,43.101524012061475]]]}"
00000000000000006673,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06413600,17533099,A,46,+44.4467957,-100.2381762,00,G4000,99.99487,South Dakota,0.0,10120110000317,Medium,,2,,06413600,"USGS, Water Resources Division",46,01785534,SD,0.0,3.5176193714141846,"{""type"":""Point"",""coordinates"":[-103.29083083887092,44.08944638792334]}"
00000000000000006674,196345228871,3384471850,0,4,1417680000000,StreamGage,0,0,http://waterdata.usgs.gov/nwis/nwisman/?site_no=06446000,16099571,A,46,+44.4467957,-100.2381762,00,G4000,55.23882,South Dakota,0.0,10140201000192,Medium,,2,,06446000,"USGS, Water Resources Division",46,01785534,SD,0.0,0.35267820954322815,"{""type"":""Point"",""coordinates"":[-102.82409227250565,43.251862223348446]}"
